keyResp.keys,keyResp.corr,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,correctMouseResp,trialRespTimes,moveOnKeys.keys,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
,0,0.152040816,-0.586734694,1,0,0,2.9,cross_button,0,1.8,,0,0,0,7,1,1.1,images/target_plus.jpg,000,001,2022-04-05_23h09.27.085,choiceRTT,2021.2.3,iPhone,62.5,,,,,,,,,,,
,0,-0.304081633,-0.275510204,1,0,0,4.654,cross_button,1,3.154,,0,1,1,6,1,1.5,images/target_cross.jpg,000,001,2022-04-05_23h09.27.085,choiceRTT,2021.2.3,iPhone,62.5,,,,,,,,,,,
,0,-0.3,-0.257142857,1,0,0,2.088,cross_button,1,0.988,,0,2,2,0,1,1.1,images/target_cross.jpg,000,001,2022-04-05_23h09.27.085,choiceRTT,2021.2.3,iPhone,62.5,,,,,,,,,,,
,0,0.067346939,-0.251020408,1,0,0,2.3,square_button,0,1,,0,3,3,1,1,1.3,images/target_plus.jpg,000,001,2022-04-05_23h09.27.085,choiceRTT,2021.2.3,iPhone,62.5,,,,,,,,,,,
,0,0.282653061,-0.239795918,1,0,0,2.554,plus_button,1,1.054,,0,4,4,4,1,1.5,images/target_plus.jpg,000,001,2022-04-05_23h09.27.085,choiceRTT,2021.2.3,iPhone,62.5,,,,,,,,,,,
,0,0.07244898,-0.266326531,1,0,0,2.437,square_button,1,1.137,,0,5,5,8,1,1.3,images/target_square.jpg,000,001,2022-04-05_23h09.27.085,choiceRTT,2021.2.3,iPhone,62.5,,,,,,,,,,,
,0,0.032653061,-0.236734694,1,0,0,1.668,square_button,1,0.568,,0,6,6,5,1,1.1,images/target_square.jpg,000,001,2022-04-05_23h09.27.085,choiceRTT,2021.2.3,iPhone,62.5,,,,,,,,,,,
,0,-0.285714286,-0.229591837,1,0,0,2.472,cross_button,1,1.172,,0,7,7,3,1,1.3,images/target_cross.jpg,000,001,2022-04-05_23h09.27.085,choiceRTT,2021.2.3,iPhone,62.5,,,,,,,,,,,
,0,0.032653061,-0.241836735,1,0,0,2.12,square_button,1,0.62,,0,8,8,2,1,1.5,images/target_square.jpg,000,001,2022-04-05_23h09.27.085,choiceRTT,2021.2.3,iPhone,62.5,,,,,,,,,,,
,0,-0.194897959,-0.233673469,1,0,0,2.192,cross_button,1,1.092,,,,,,,1.1,images/target_cross.jpg,000,001,2022-04-05_23h09.27.085,choiceRTT,2021.2.3,iPhone,62.5,,0.071428571,-0.260204082,1,0,0,0,0,0,0,1
,0,0.237755102,-0.239795918,1,0,0,2.164,plus_button,1,1.064,,,,,,,1.1,images/target_plus.jpg,000,001,2022-04-05_23h09.27.085,choiceRTT,2021.2.3,iPhone,62.5,,,,,,,0,1,1,7,1
